composerNameFull,pieceName,pieceCode,pieceURL,pieceMovies
"SCHUBERT, FRANZ","String Quartet No. 13 in A minor, D. 804: II. Andante",8.550591,https://www.naxos.com/catalogue/item.asp?item_code=8.550591,
"SCHUBERT, FRANZ","String Quartet No. 14 in D minor, D. 810, ""Death and the Maiden""",8.550590,https://www.naxos.com/catalogue/item.asp?item_code=8.550590,Brand New Testament (The) (2015)  Femme en bleu (La) (The Woman in Blue) (1973)  Portrait of a Lady (The) (1996)
"SCHUBERT, FRANZ","String Quartet No. 14 in D minor, D. 810, ""Death and the Maiden"": I. Allegro",8.550590,https://www.naxos.com/catalogue/item.asp?item_code=8.550590,Death and the Maiden (1994)
"SCHUBERT, FRANZ","String Quartet No. 15 in G major, D. 887, Op. 161",8.557125,https://www.naxos.com/catalogue/item.asp?item_code=8.557125,Crimes and Misdemeanours (1989)
"SCHUBERT, FRANZ","String Quintet in C major, Op. 163, D. 956: II. Adagio",8.550388,https://www.naxos.com/catalogue/item.asp?item_code=8.550388,Carrington (1995)
"SCHUBERT, FRANZ","String Trio in B-flat major, D. 471",8.557126,https://www.naxos.com/catalogue/item.asp?item_code=8.557126,12 Years a Slave (2013)
"SCHUBERT, FRANZ","String Trio in B-flat major, D. 581: III. Rondo",8.553255,https://www.naxos.com/catalogue/item.asp?item_code=8.553255,Isn't She Great (2000)
"SCHUBERT, FRANZ","Symphony No. 2 in B-flat major, D. 125: II. Andante",8.553093,https://www.naxos.com/catalogue/item.asp?item_code=8.553093,Nixon (1995)
"SCHUBERT, FRANZ","Symphony No. 2 in B-flat major, D. 125: III. Menueto",8.553093,https://www.naxos.com/catalogue/item.asp?item_code=8.553093,Nixon (1995)
"SCHUBERT, FRANZ","Symphony No. 8 in B minor, D. 759, ""Unfinished"": I. Allegro moderato",8.553223,https://www.naxos.com/catalogue/item.asp?item_code=8.553223,Double Indemnity (1944)  Fight Club (1999)  Minority Report (2002)
"SCHUBERT, FRANZ","Winterreise, Op. 89, D. 911: Der Leiermann",8.554471,https://www.naxos.com/catalogue/item.asp?item_code=8.554471,In Bruges (2008)
"SCHUBERT, FRANZ","Winterreise, Op. 89, D. 911: Der Lindenbaum",8.554471,https://www.naxos.com/catalogue/item.asp?item_code=8.554471,Road to Wellville (The) (1994)
"SCHUMANN, CLARA","Piano Concerto in A minor, Op. 7",8.557552,https://www.naxos.com/catalogue/item.asp?item_code=8.557552,12 Lives of Sissy Carlyle (The) (2016)
"SCHUMANN, ROBERT","8 Fantasiestucke, Op. 12: No. 1. Des Abends",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,Heat and Dust (1983)
"SCHUMANN, ROBERT","8 Fantasiestucke, Op. 12: No. 2. Aufschwung",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,Autumn Sonata (1978)  Dr Jekyll and Mr Hyde (1931)
"SCHUMANN, ROBERT","Davidsbundlertanze, Op. 6: II. Innig",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,Colonel Chabert (1994)
"SCHUMANN, ROBERT","Davidsbundlertanze, Op. 6: XVII. Wie aus der Ferne",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,Colonel Chabert (1994)
"SCHUMANN, ROBERT","Fantasiestucke, Op. 73: No. 1 Zart und mit Ausdruck",8.550654,https://www.naxos.com/catalogue/item.asp?item_code=8.550654,Hilary and Jackie (1998)
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,Ludwig (1973)  Shine (1996)  Sophie's Choice (1982)  Tea with Mussolini (1999)
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: I. Von fremden Landern und Menschen (Of Foreign Lands and People)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,L'Accompagnatrice (The Accompanist) (1992)  Crush (2001)  My Brilliant Career (1979)  Original Sin (2001)
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: VI. Wichtige Begebenheit (An Important Event)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,Tetro (2009)
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: VII. Traumerei (Dreaming)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,Colonel Redl (1985)  Crush (2001)
"SCHUMANN, ROBERT","Myrthen, Op. 25: No. 24. Du bist wie eine Blume",8.557079,https://www.naxos.com/catalogue/item.asp?item_code=8.557079,Meeting Venus (1991)
"SCHUMANN, ROBERT","Piano Concerto in A minor, Op. 54",8.550118,https://www.naxos.com/catalogue/item.asp?item_code=8.550118,Lee Daniels' The Butler (I) (2013)  Madame Souzatska (1988)
"SCHUMANN, ROBERT","Piano Concerto in A minor, Op. 54: III. Allegro vivace",8.550118,https://www.naxos.com/catalogue/item.asp?item_code=8.550118,Autumn Sonata (1978)
"SCHUMANN, ROBERT","Waldscenen (Woodland Scenes), Op. 82: No. 3 Einsame Blumen (Lonely Flowers)",8.550401,https://www.naxos.com/catalogue/item.asp?item_code=8.550401,L'Accompagnatrice (The Accompanist) (1992)
"SCRIABIN, ALEXANDER","2 Pieces, Op. 57: No. 1. Desir",C49586,https://www.naxos.com/catalogue/item.asp?item_code=C49586,Glenn Gould (32 Short Films about) (1993)
"SCRIABIN, ALEXANDER","La Poeme de l'extase (The Poem of Ecstasy), Op. 54, ""Symphony No. 4""",8.553582,https://www.naxos.com/catalogue/item.asp?item_code=8.553582,Barfly (1987)
"SHEPPARD, JOHN",Haec Dies,CHSA0401,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CHSA0401,Oscar and Lucinda (1997)
"SHOSTAKOVICH, DMITRY","From Jewish Folk Poetry, Op. 79: No. 3. Kolybal'naya (Lullaby)",9.81046,https://www.naxos.com/catalogue/item.asp?item_code=9.81046,Violon de Rothschild (Le) (Rothschild's Violin) (1996)
"SHOSTAKOVICH, DMITRY","Fugue No. 1 in C major, Op. 87: Moderato",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,Smoke (1995)
"SHOSTAKOVICH, DMITRY","Hamlet, Op. 116 (Suite, Op. 116a): The Ghost (Suite, No. 3)",8.557446,https://www.naxos.com/catalogue/item.asp?item_code=8.557446,Children of the Revolution (1996)
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 1,8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,No (I) (2012)
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 2 (Suite for Stage Variety Orchestra),8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,Bad Santa (2003)
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 2 (Suite for Stage Variety Orchestra): VI. Waltz 2,8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,Batman vs Superman: Dawn of Justice (2016)  Eyes Wide Shut (1999)  Nymphomaniac: Vol. I (2013)
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F Major, Op. 102",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,Bridge of Spies (2015)
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F major, Op. 102: I. Allegro",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,Fantasia 2009
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F major, Op. 102: II. Andante",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,Bridge of Spies (2015)  Faustrecht der Freiheit (1975)  To the Wonder (2012)
"SHOSTAKOVICH, DMITRY","Piano Trio No. 2 in E minor, Op. 67: I. Andante",8.553297,https://www.naxos.com/catalogue/item.asp?item_code=8.553297,Couch in New York (A) (1996)
"SHOSTAKOVICH, DMITRY","Prelude No. 1 in C major, Op. 87: Moderato",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,Smoke (1995)
"SHOSTAKOVICH, DMITRY","Prelude No. 2 in A minor, Op. 87: Allegro",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,Byzantium (2012)
"SHOSTAKOVICH, DMITRY","String Quartet No. 3 in F major, Op. 73",8.550974,https://www.naxos.com/catalogue/item.asp?item_code=8.550974,Amants de Pont-Neuf (Les) (The Lovers on the Bridge) (1991)
"SHOSTAKOVICH, DMITRY","Symphony No. 1 in F minor, Op. 10",8.550623,https://www.naxos.com/catalogue/item.asp?item_code=8.550623,Imaginary Crimes (1994)
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: II. Allegretto",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,April and the Extraordinary World (2015)
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: III. Largo",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,Rollerball (1975)
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: IV. Allegro non troppo",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,Rollerball (1975)
"SHOSTAKOVICH, DMITRY","Symphony No. 8 in C minor, Op. 65: I. Adagio",8.550628,https://www.naxos.com/catalogue/item.asp?item_code=8.550628,Rollerball (1975)
"SHOSTAKOVICH, DMITRY","Symphony No. 8 in C minor, Op. 65: IV. Largo",8.550628,https://www.naxos.com/catalogue/item.asp?item_code=8.550628,Rollerball (1975)
"SHOSTAKOVICH, DMITRY","Symphony No. 10 in E minor, Op. 93: II. Allegro",8.550633,https://www.naxos.com/catalogue/item.asp?item_code=8.550633,Law of Desire (The) (1987)
"SHOSTAKOVICH, DMITRY","Symphony No. 11 in G minor, Op. 103, ""The Year 1905""",8.550629,https://www.naxos.com/catalogue/item.asp?item_code=8.550629,Black and White (1999)
"SHOSTAKOVICH, DMITRY","Symphony No. 15 in A major, Op. 141",8.550624,https://www.naxos.com/catalogue/item.asp?item_code=8.550624,Japon (2002)
"SHOSTAKOVICH, DMITRY","The Gadfly Suite, Op. 97a: VIII. Romance",8.553299,https://www.naxos.com/catalogue/item.asp?item_code=8.553299,"Reilly, Ace of Spies (TV series) (1983)"
"SIBELIUS, JEAN","10 Piano Pieces, Op. 24: IX. Romance in D-flat major",AR-0023-2,https://www.naxos.com/catalogue/item.asp?item_code=AR-0023-2,45 Years (2015)
"SIBELIUS, JEAN","Finlandia, Op. 26",8.550103,https://www.naxos.com/catalogue/item.asp?item_code=8.550103,Die Hard 2 (1990)  Hunt for Red October (The) (1990)
"SIBELIUS, JEAN","Kuolema (Death), Incidental music, Op. 44 (revised version): No. 1. Valse Triste",8.570763,https://www.naxos.com/catalogue/item.asp?item_code=8.570763,Blood Reunion 2: Madeline (2015)  No (I) (2012)
"SIBELIUS, JEAN","Sonatine No. 2 in E major, Op. 67, No. 2: Andantino",8.554814,https://www.naxos.com/catalogue/item.asp?item_code=8.554814,Glenn Gould (32 Short Films about) (1993)
"SIBELIUS, JEAN","Violin Concerto in D minor, Op. 47",8.557266,https://www.naxos.com/catalogue/item.asp?item_code=8.557266,Mozart in the Jungle (2014)
"SIECZYNSKI, RUDOLF","Wien, du Stadt meiner Traume, Op. 1",8.111095,https://www.naxos.com/catalogue/item.asp?item_code=8.111095,Eyes Wide Shut (1999)
"SMETANA, BEDRICH",Dalibor: March,4011222910257,https://www.classicsonline.com/catalogue/product.aspx?cid=4011222910257,People vs. Larry Flynt (The) (1996)
"SMETANA, BEDRICH",Ma vlast (My Fatherland): No. 2. Vltava (Moldau),8.550931,https://www.naxos.com/catalogue/item.asp?item_code=8.550931,Metropolitan
"SMETANA, BEDRICH",Ma vlast (My Fatherland): No. 5. Tabor,8.550931,https://www.naxos.com/catalogue/item.asp?item_code=8.550931,Kolya (1996)
"SMETANA, BEDRICH","String Quartet No. 1 in E minor, ""From my Life""",8.550379,https://www.naxos.com/catalogue/item.asp?item_code=8.550379,Sneakers (1992)
"SMETANA, BEDRICH",The Bartered Bride (Prodana nevesta),8.110098-99,https://www.naxos.com/catalogue/item.asp?item_code=8.110098-99,Operation Dumbo Drop (1995)
"SMETANA, BEDRICH",The Bartered Bride (Prodana nevesta): Overture,8.110098-99,https://www.naxos.com/catalogue/item.asp?item_code=8.110098-99,Man on the Moon (1999)
"SOUSA, JOHN PHILIP",The Stars and Stripes Forever,8.559093,https://www.naxos.com/catalogue/item.asp?item_code=8.559093,Bulworth (1998)  Lone Ranger (The) (2013)
"SPOHR, LOUIS","6 Songs, Op. 25: No. 1 Wiegenlied",8.223869,https://www.naxos.com/catalogue/item.asp?item_code=8.223869,Fontane Effi Briest (Effi Briest) (1974)
"SPONTINI, GASPARE",La Vestale: O nume tutelar,8.557109,https://www.naxos.com/catalogue/item.asp?item_code=8.557109,Philadelphia (1993)
"STANLEY, JOHN",Trumpet Voluntary,NI7712,https://naxosmusiclibrary.com/catalogue/item.asp?cid=NI7712,Mona Lisa Smile (2003)
"STEINER, MAX",King Kong,8.223763,https://www.naxos.com/catalogue/item.asp?item_code=8.223763,Cider House Rules (The) (1999)
"STRAUSS, EDUARD","Bahn Frei!, Op. 45",8.223483,https://www.naxos.com/catalogue/item.asp?item_code=8.223483,Alice Through the Looking Glass (2016)
"STRAUSS, JOHANN, I","Radetzky-Marsch, Op. 228",8.550900,https://www.naxos.com/catalogue/item.asp?item_code=8.550900,Age of Innocence (The) (1993)  Bright Young Things  Colonel Redl (1985)  Hugo (2011)  Vol-au-vent (1996)
"STRAUSS, JOHANN, I","Wiener-Gemuths-Walzer, Op. 116",8.225288,https://www.naxos.com/catalogue/item.asp?item_code=8.225288,Effie Gray (2014)
"STRAUSS, JOHANN, II","An der schonen, blauen Donau (The Beautiful Blue Danube), Op. 314",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,"2001: A Space Odyssey (1968)  24 7: Twenty Four Seven (1997)  Adventures of Rocky and Bullwinkle (2000)  Age of Innocence (The) (1993)  Airplane II (1982)  Amants de Pont-Neuf (Les) (The Lovers on the Bridge) (1991)  Amazing Spider-Man 2 (The) (2014)  Anywhere But Here (1999)  Austin Powers (1997)  Book Thief (The) (2013)  Champagne Waltz (1937)  Chop Suey (2001)  Colonel Redl (1985)  Conway Curve (The) (2015)  Cool Runnings (1993)  End of the Affair (The) (1999)  Goodbye Lenin (2003)  Goodbye, Mr. Chips (1939)  Great Santini (The)  Hannibal (2001)  Harlem Nights (1989)  Heaven's Gate (1980)  Jason's Lyric (1994)  Jean de Florette (1986)  Jungle Book (The) (1994)  Larger Than Life (1996)  Last Emperor (The) (1987)  Late Quartet (A) (2012)  Marius et Jeannette (1997)  Men in White (National Lampoon's Men in  White) (1998)  Midnight in the Garden of Good and Evil  Nina Takes a Lover (1994)  Novocaine (2001)  Nutty Professor II: The Klumps (2000)  Only You (1994)  Out Of The Present (1999)  Rango (2011)  Romy and Michele's High School Reunion (1997)  Roxanne (1987)  Soapdish (1991)  Strictly Ballroom (1992)  Sunshine (1999)  Talk of Angels (1998)  Tin Drum (The) (1979)  Titanic (1997)  True Lies (1994)  Vol-au-vent (1996)"
"STRAUSS, JOHANN, II","Das Spitzentuch der Konigin: Rosen aus dem Suden (Roses from the South), Op. 388",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Colonel Redl (1985)  Furious Seven (Furious 7) (2015)  Grand Budapest Hotel (The) (2014)  I.Q. (1994)  One More Kiss (1999)  Sheena  Vol-au-vent (1996)
"STRAUSS, JOHANN, II",Die Fledermaus: Ouverture,8.660017-18,https://www.naxos.com/catalogue/item.asp?item_code=8.660017-18,Book Thief (The) (2013)  Safecracker (The)
"STRAUSS, JOHANN, II","Fruhlingsstimmen (Voices of Spring), Op. 410",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Devil's Own (The) (1997)  Drop Dead Gorgeous (1999)  Girls Can't Swim (2000)  Kingsman: The Golden Circle (2017)  Roseaux Savages (Les) (1994)  Thin Ice (2011)
"STRAUSS, JOHANN, II","Geschichten aus dem Wienerwald (Tales from the Vienna Woods), Op. 325",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,"Age of Innocence (The) (1993)  Barber of Siberia (The) (Sibirskiy tsiryulnik) (1998)  Heat and Dust (1983)  Men, Women: User's Manual (1996)  Sour Grapes (1998)  Titanic (1997)  Vol-au-vent (1996)"
"STRAUSS, JOHANN, II","Kaiser-Walzer (Emperor Waltz), Op. 437",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Age of Innocence (The) (1993)  Colonel Redl (1985)  Death Becomes Her (1992)  Dirty Dozen (The) (1967)  Jungle Book (The) (1994)  Last Emperor (The) (1987)  Once Around (1991)  Sunshine (1999)  Torn Curtain (1966)  Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Kunstler-Leben (Artist's Life), Op. 316",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Age of Innocence (The) (1993)  Mousehunt (1997)  Portrait of a Lady (The) (1996)  Till There Was You (1991)
"STRAUSS, JOHANN, II","Morgenblatter, Walzer, Op. 279",8.554524,https://www.naxos.com/catalogue/item.asp?item_code=8.554524,Lost City of Z (The) (2016)  Men of Honor (2000)
"STRAUSS, JOHANN, II","Perpetuum mobile, Op. 257, ""Musikalischer Scherz"" (Musical Joke)",8.550339,https://www.naxos.com/catalogue/item.asp?item_code=8.550339,Alex & Emma (2003)
"STRAUSS, JOHANN, II","Schatzwalzer, Op. 418",8.550340,https://www.naxos.com/catalogue/item.asp?item_code=8.550340,Up at the Villa (2000)
"STRAUSS, JOHANN, II","Tritsch-Tratsch Polka, Op. 214",8.550337,https://www.naxos.com/catalogue/item.asp?item_code=8.550337,Moonraker (1979)
"STRAUSS, JOHANN, II","Unter Donner und Blitz, Polka schnell, Op. 324",8.554518,https://www.naxos.com/catalogue/item.asp?item_code=8.554518,Bright Young Things Victor  Frankenstein (2015)
"STRAUSS, JOHANN, II","Wein, Weib und Gesang! (Wine, Woman and Song!), Op. 333",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Darkman (1990)  Jungle Book (The) (1994)  Living Daylights (The) (1987)  Wine Dancing (2015)
"STRAUSS, JOHANN, II","Wiener Blut (Vienna Blood), Op. 354",8.550152,https://www.naxos.com/catalogue/item.asp?item_code=8.550152,Before Sunrise (1995)  Colonel Redl (1985)  Dudley Do-Right (1999)  My Big Fat Greek Wedding (2002)  Vol-au-vent (1996)
"STRAUSS, JOHANN, II","Wiener Bonbons, Walzer, Op. 307",8.554518,https://www.naxos.com/catalogue/item.asp?item_code=8.554518,Nightbreed (1990)
"STRAUSS, RICHARD","Der Rosenkavalier (The Knight of the Rose), Op. 59, TrV 227: Marie Theres'!... Hab' mir's gelobt",8.111011-13,https://www.naxos.com/catalogue/item.asp?item_code=8.111011-13,Angst vor der Angst (Fear of Fear) (1975)  Die Ehe der Maria Braun (The Marriage of Maria Braun) (1979)
"STRAUSS, RICHARD","Der Rosenkavalier Suite, Op. 59, TrV 227",8.572041,https://www.naxos.com/catalogue/item.asp?item_code=8.572041,A.I. (2001)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 3. Beim Schlafengehen",8.570283,https://www.naxos.com/catalogue/item.asp?item_code=8.570283,Hours (The) (2002)  Tom & Viv (1994)
"STRAUSS, RICHARD","4 letzte Lieder (4 Last Songs), Op. posth., TrV 296: No. 4. Im Abendrot",8.570283,https://www.naxos.com/catalogue/item.asp?item_code=8.570283,Wild at Heart (1990)  Year of Living Dangerously (The) (1982)
"STRAUSS, RICHARD","5 Lieder, Op. 41, TrV 195: No. 1. Wiegenlied",C10258,https://www.naxos.com/catalogue/item.asp?item_code=C10258,L'Accompagnatrice (The Accompanist) (1992)  Anna Karenina (1997)
"STRAUSS, RICHARD","8 Gedichte aus Letzte Blatter, Op. 10, TrV 141: No. 1. Zueignung",8.570297,https://www.naxos.com/catalogue/item.asp?item_code=8.570297,L'Accompagnatrice (The Accompanist) (1992)  Anna Karenina (1997)
"STRAUSS, RICHARD","Also sprach Zarathustra, Op. 30, TrV 176",8.550182,https://www.naxos.com/catalogue/item.asp?item_code=8.550182,2001: A Space Odyssey (1968)  2010 (2010: Odyssey Two)  (1984)  Clueless (1995)  Daddy Day Care (2003)  Drop Dead Gorgeous (1999)  House! (2000)  Magnolia (1999)  My Favorite Martian (1999)  New Guy (The) (2002)  UP the Roof  Zoolander (2001)
"STRAUSS, RICHARD","Also sprach Zarathustra, Op. 30, TrV 176: I. Also sprach Zarathustra",8.550182,https://www.naxos.com/catalogue/item.asp?item_code=8.550182,Bad Education Movie (The) (2015)  Casino (1995)  Looking for an Echo  Man on the Moon (1999)  Rugrats Movie (The) (1998)  Small Soldiers  Time Bandits   Toy Story 2 (1999)  Turner & Hooch (1989)
"STRAUSS, RICHARD","Piano Sonata in B minor, Op. 5, TrV 103: II. Adagio cantabile",8.557713,https://www.naxos.com/catalogue/item.asp?item_code=8.557713,Glenn Gould (32 Short Films about) (1993)
"STRAVINSKY, IGOR",Le sacre du printemps (The Rite of Spring) (1913 version),8.557501,https://www.naxos.com/catalogue/item.asp?item_code=8.557501,Crush (2001)  Darker Than You Think (2016)  Fantasia (1940)  Magic in the Moonlight (2014)  Nijinsky (1980)   Solamente nero (Bloodstained Shadow) (1978)
"STRAVINSKY, IGOR",Le sacre du printemps (The Rite of Spring) (1913 version): Part I (Adoration of the Earth): The Augurs of Spring,8.557501,https://www.naxos.com/catalogue/item.asp?item_code=8.557501,Jackass: The Movie (2002)
"STRAVINSKY, IGOR",Le sacre du printemps (The Rite of Spring) (1913 version): Part I (Adoration of the Earth): The Augurs of Spring / Dances of the Young Girls,8.557501,https://www.naxos.com/catalogue/item.asp?item_code=8.557501,Lost City of Z (The) (2016)
"STRAVINSKY, IGOR",Le sacre du printemps (The Rite of Spring) (1913 version): Part II (The Sacrifice): Ritual Action of the Ancestors,8.557501,https://www.naxos.com/catalogue/item.asp?item_code=8.557501,Jackass: The Movie (2002)
"STRAVINSKY, IGOR",The Firebird,8.554060,https://www.naxos.com/catalogue/item.asp?item_code=8.554060,Fantasia 2010
"STRAVINSKY, IGOR",The Firebird: Berceuse,8.554060,https://www.naxos.com/catalogue/item.asp?item_code=8.554060,Short Cuts (1993)
"STRAVINSKY, IGOR",The Firebird: Finale,8.554060,https://www.naxos.com/catalogue/item.asp?item_code=8.554060,Shining (The) (1980)
"SUK, JOSEF","6 Piano Pieces, Op. 7: No. 4. Idyll in F minor",DOR-90121,https://www.naxos.com/catalogue/item.asp?item_code=DOR-90121,Sliver
"SULLIVAN, ARTHUR",H.M.S. Pinafore: A British Tar,8.110175,https://www.naxos.com/catalogue/item.asp?item_code=8.110175,Raiders of the Lost Ark (1981)  Star Trek: Insurrection (1998)
"SULLIVAN, ARTHUR","H.M.S. Pinafore: My gallant crew, good morning",8.110175,https://www.naxos.com/catalogue/item.asp?item_code=8.110175,Hand That Rocks the Cradle (The) (1992)
"SULLIVAN, ARTHUR",H.M.S. Pinafore: Sir Joseph's barge is seen,8.110175,https://www.naxos.com/catalogue/item.asp?item_code=8.110175,Hand That Rocks the Cradle (The) (1992)
"SULLIVAN, ARTHUR",Iolanthe: He loves!,8.110231-32,https://www.naxos.com/catalogue/item.asp?item_code=8.110231-32,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",Masquerade from The Merchant of Venice: Danse Grotesque,8.223461,https://www.naxos.com/catalogue/item.asp?item_code=8.223461,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",Patience: So go to him and say to him,8.110233,https://www.naxos.com/catalogue/item.asp?item_code=8.110233,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",Patience: The soldiers of our queen,8.110233,https://www.naxos.com/catalogue/item.asp?item_code=8.110233,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",Poet and Peasant (Dichter und Bauer): Overture,8.553935,https://www.naxos.com/catalogue/item.asp?item_code=8.553935,Sour Grapes (1998)
"SULLIVAN, ARTHUR",Ruddigore: I once was meek as a new,8.110295,https://www.naxos.com/catalogue/item.asp?item_code=8.110295,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",Ruddigore: Overture,8.110295,https://www.naxos.com/catalogue/item.asp?item_code=8.110295,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",The Gondoliers: Take a pair of sparkling eyes,8.110209-10,https://www.naxos.com/catalogue/item.asp?item_code=8.110209-10,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",The Mikado: A more humane Mikado,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Green Man (The) (1956)
"SULLIVAN, ARTHUR",The Mikado: A Wand'ring Minstrel I,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Green Man (The) (1956)
"SULLIVAN, ARTHUR",The Mikado: If you want to know who we are,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Foul Play (1978)
"SULLIVAN, ARTHUR",The Mikado: On a tree by a river,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Quartet (2012)
"SULLIVAN, ARTHUR","The Mikado: Our great Mikado, virtuous man",8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Too Smooth (1998)
"SULLIVAN, ARTHUR","The Mikado: So please you sir, we much regret",8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Quartet (2012)
"SULLIVAN, ARTHUR",The Mikado: The flowers that bloom in the spring,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Quartet (2012)
"SULLIVAN, ARTHUR",The Mikado: The sun whose rays are all ablaze,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Too Smooth (1998)
"SULLIVAN, ARTHUR",The Mikado: Three little maids from school,8.110176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.110176-77,Chariots of Fire  Dressmaker (The) (2015)  Quartet (2012)
"SULLIVAN, ARTHUR",The Pirates of Penzance,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Pret-a-Porter (1994)
"SULLIVAN, ARTHUR",The Pirates of Penzance: Ah! Leave me not to pine,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Wilde
"SULLIVAN, ARTHUR",The Pirates of Penzance: Climbing over rocky mountain,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Pret-a-Porter (1994)
"SULLIVAN, ARTHUR",The Pirates of Penzance: O dry the glistening tear,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Hand That Rocks the Cradle (The) (1992)
"SULLIVAN, ARTHUR",The Pirates of Penzance: Poor wand'ring one,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Hand That Rocks the Cradle (The) (1992)
"SULLIVAN, ARTHUR",The Pirates of Penzance: When foreman bares his steel,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Things to Do in Denver When You're Dead (1995)
"SULLIVAN, ARTHUR",The Pirates of Penzance: With cat-like tread,8.110196-97,https://www.naxos.com/catalogue/item.asp?item_code=8.110196-97,Up Periscope (1959)
"SULLIVAN, ARTHUR","The Yeomen of the Guard: I have a song to sing, O!",8.110293-94,https://www.naxos.com/catalogue/item.asp?item_code=8.110293-94,Topsy-Turvy (1999)
"SULLIVAN, ARTHUR",The Yeomen of the Guard: Overture,8.110293-94,https://www.naxos.com/catalogue/item.asp?item_code=8.110293-94,Topsy-Turvy (1999)
"SUSATO, TYLMAN",Danserye: Basse danse: No. 5. La morisque,5991811219420,https://www.classicsonline.com/catalogue/product.aspx?cid=5991811219420,D3: The Mighty Ducks (1996)
