composerName,readableComposerName,composerLastName,composerFirstName,musicPiece,itemCode,pieceURL,movieYear,movieTitle
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,String Quartet in F major,8.554722,https://www.naxos.com/catalogue/item.asp?item_code=8.554722,2001,"Royal Tenenbaums, The "
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2002,"New Guy, The "
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2002,"New Guy, The "
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2003,Basic 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2003,Basic 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Piano Trio in A minor: III. Passacaille: Tres large,8.550934,https://www.naxos.com/catalogue/item.asp?item_code=8.550934,2014,Birdman: Or (The Unexpected Virtue of Ignorance) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Pavane pour une infante defunte (version for orchestra),8.572887,https://www.naxos.com/catalogue/item.asp?item_code=8.572887,2014,Birdman: Or (The Unexpected Virtue of Ignorance) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Piano Trio in A minor: III. Passacaille: Tres large,8.550934,https://www.naxos.com/catalogue/item.asp?item_code=8.550934,2014,Birdman: Or (The Unexpected Virtue of Ignorance) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Pavane pour une infante defunte (version for orchestra),8.572887,https://www.naxos.com/catalogue/item.asp?item_code=8.572887,2014,Birdman: Or (The Unexpected Virtue of Ignorance) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2014,Magic in the Moonlight 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2014,Magic in the Moonlight 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Pavane pour une infante defunte (version for orchestra),8.572887,https://www.naxos.com/catalogue/item.asp?item_code=8.572887,2015,Blood Reunion 2: Madeline 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Pavane pour une infante defunte (version for orchestra),8.572887,https://www.naxos.com/catalogue/item.asp?item_code=8.572887,2015,Blood Reunion 2: Madeline 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2015,Fotograf 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2015,Fotograf 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,2 Epigrammes de Clement Marot: No. 2: D'Anne jouent de l'espinette,8.554176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.554176-77,2016,4 Days in France (Jours de France) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Le tombeau de Couperin: Prelude: Vif,8.550254,https://www.naxos.com/catalogue/item.asp?item_code=8.550254,2016,4 Days in France (Jours de France) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,2 Epigrammes de Clement Marot: No. 2: D'Anne jouent de l'espinette,8.554176-77,https://www.naxos.com/catalogue/item.asp?item_code=8.554176-77,2016,4 Days in France (Jours de France) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Le tombeau de Couperin: Prelude: Vif,8.550254,https://www.naxos.com/catalogue/item.asp?item_code=8.550254,2016,4 Days in France (Jours de France) 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2016,Eddie the Eagle 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Bolero,8.550501,https://www.naxos.com/catalogue/item.asp?item_code=8.550501,2016,Eddie the Eagle 
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Daphnis et Chloe Suite No. 2,8.550424,https://www.naxos.com/catalogue/item.asp?item_code=8.550424,2016,"Lost City of Z, The "
"RAVEL, MAURICE",Maurice Ravel,Ravel, Maurice,Daphnis et Chloe Suite No. 2,8.550424,https://www.naxos.com/catalogue/item.asp?item_code=8.550424,2016,"Lost City of Z, The "
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,4 liriche: Sopra un'aria antica,5.99181E+12,https://www.classicsonline.com/catalogue/product.aspx?cid=5991813179524,2000,All the Wrong Places 
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,4 liriche: Sopra un'aria antica,5.99181E+12,https://www.classicsonline.com/catalogue/product.aspx?cid=5991813179524,2000,All the Wrong Places 
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,"Antiche danze ed arie per liuto (Ancient Airs and Dances), Suite No. 2, P. 138",8.553546,https://www.naxos.com/catalogue/item.asp?item_code=8.553546,2012,To the Wonder 
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,"Antiche danze ed arie per liuto (Ancient Airs and Dances), Suite No. 2, P. 138",8.553546,https://www.naxos.com/catalogue/item.asp?item_code=8.553546,2012,To the Wonder 
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,Pines of Rome,8.550539,https://www.naxos.com/catalogue/item.asp?item_code=8.550539,need to find out,Fantasia 2007
"RESPIGHI, OTTORINO",Ottorino Respighi,Respighi, Ottorino,Pines of Rome,8.550539,https://www.naxos.com/catalogue/item.asp?item_code=8.550539,need to find out,Fantasia 2007
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1946,Humoresque 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1946,Humoresque 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1956,Invitation to the Dance 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1956,Invitation to the Dance 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1980,Nijinsky 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1980,Nijinsky 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1980,Atlantic City 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1980,Atlantic City 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35: IV. Festival at Baghdad",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1983,Terms of Endearment 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Scheherazade, Op. 35: IV. Festival at Baghdad",8.572693,https://www.naxos.com/catalogue/item.asp?item_code=8.572693,1983,Terms of Endearment 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1985,Brazil 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1985,Brazil 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1987,Radio Days 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1987,Radio Days 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1995,Casino 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1995,Casino 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1996,Shine 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,1996,Shine 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1999,RKO 281 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,1999,RKO 281 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,2002,8 Mile 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,2002,8 Mile 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,2003,Kill Bill: Vol. 1 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"The Tale of Tsar Saltan Suite, Op. 57: Flight of the Bumble-bee",8.550085,https://www.naxos.com/catalogue/item.asp?item_code=8.550085,2003,Kill Bill: Vol. 1 
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,2016,"Hail, Caesar! "
"RIMSKY-KORSAKOV, NIKOLAY ANDREYEVICH",Nikolay Andreyevich Rimsky-Korsakov,Rimsky-Korsakov, Nikolay Andreyevich,"Sadko, Op. 5: Hindu Song",8.550125,https://www.naxos.com/catalogue/item.asp?item_code=8.550125,2016,"Hail, Caesar! "
"RODRIGO, JOAQUIN",Joaquin Rodrigo,Rodrigo, Joaquin,Concierto de Aranjuez,8.550729,https://www.naxos.com/catalogue/item.asp?item_code=8.550729,1996,Brassed Off 
"RODRIGO, JOAQUIN",Joaquin Rodrigo,Rodrigo, Joaquin,Concierto de Aranjuez,8.550729,https://www.naxos.com/catalogue/item.asp?item_code=8.550729,1996,Brassed Off 
"RODRIGO, JOAQUIN",Joaquin Rodrigo,Rodrigo, Joaquin,Concierto de Aranjuez,8.550729,https://www.naxos.com/catalogue/item.asp?item_code=8.550729,2003,School of Rock 
"RODRIGO, JOAQUIN",Joaquin Rodrigo,Rodrigo, Joaquin,Concierto de Aranjuez,8.550729,https://www.naxos.com/catalogue/item.asp?item_code=8.550729,2003,School of Rock 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1941,Citizen Kane 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1941,Citizen Kane 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Semiramide: Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1948,Unfaithfully Yours 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1948,Unfaithfully Yours 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Semiramide: Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1948,Unfaithfully Yours 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1948,Unfaithfully Yours 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1954,Three Coins in the Fountain 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1954,Three Coins in the Fountain 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1956,Lone Ranger 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1956,Lone Ranger 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1971,"Clockwork Orange, A "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1978,Animal House (National Lampoon's Animal House) 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1978,Animal House (National Lampoon's Animal House) 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1980,Hopscotch 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1980,Hopscotch 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Semiramide: Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Semiramide: Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1985,Prizzi's Honor 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1987,Dark Eyes 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1987,Dark Eyes 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1987,High Season 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1987,High Season 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1989,Bill and Ted's Excellent Adventure 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1989,Bill and Ted's Excellent Adventure 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1991,Oscar 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1991,Oscar 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1992,"Mighty Ducks, The "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1992,"Mighty Ducks, The "
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1993,My Life 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1993,Mrs Doubtfire 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1993,Mrs Doubtfire 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1993,My Life 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il viaggio a Reims: Overture,9.80696,https://www.naxos.com/catalogue/item.asp?item_code=9.80696,1994,Clear and Present Danger 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il viaggio a Reims: Overture,9.80696,https://www.naxos.com/catalogue/item.asp?item_code=9.80696,1994,Clear and Present Danger 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1994,Immortal Beloved 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1994,Immortal Beloved 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La cenerentola (Cinderella),8.660191-92,https://www.naxos.com/catalogue/item.asp?item_code=8.660191-92,1995,Celestial Clockwork 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,La cenerentola (Cinderella),8.660191-92,https://www.naxos.com/catalogue/item.asp?item_code=8.660191-92,1995,Celestial Clockwork 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1995,Copycat 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1995,Copycat 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1995,Jumanji 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Una voce poco fa,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1995,Jumanji 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1996,Twister 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1996,Twister 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1996,Space Jam 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il barbiere di Siviglia (The Barber of Seville): Sinfonia,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1996,Space Jam 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1996,Brassed Off 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Guillaume Tell (William Tell): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,1996,Brassed Off 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1997,Out to Sea 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1997,Out to Sea 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1997,U Turn 
"ROSSINI, GIOACHINO",Gioachino Rossini,Rossini, Gioachino,Il Barbiere di Siviglia (The Barber of Seville): Largo al factotum della citta,8.660027-29,https://www.naxos.com/catalogue/item.asp?item_code=8.660027-29,1997,U Turn 
