composerNameFull,pieceName,pieceCode,pieceURL,pieceMovies
"ROSSINI, GIOACHINO",La cenerentola (Cinderella),8.660191-92,https://www.naxos.com/catalogue/item.asp?item_code=8.660191-92,<i>Celestial Clockwork (1995)</i>
"ROSSINI, GIOACHINO",La cenerentola (Cinderella): Non piu mesta variations,8.555976,https://www.naxos.com/catalogue/item.asp?item_code=8.555976,<i>Midsummer Night's Dream (A) (1999)</i>
"ROSSINI, GIOACHINO","La cenerentola (Cinderella): Si, ritrovarla io giuro",8.660191-92,https://www.naxos.com/catalogue/item.asp?item_code=8.660191-92,<i>All the Wrong Places (2000)</i>
"ROSSINI, GIOACHINO",La gazza ladra (The Thieving Magpie): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,<i>Clockwork Orange (A) (1971) <br/> Immortal Beloved (1994) <br/> Prizzi's Honor (1985) <br/> Sour Grapes (1998)</i>
"ROSSINI, GIOACHINO",La scala di seta (The Silken Ladder): Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,<i>Family Man (The) (2000) <br/> Liberal Arts (2012)</i>
"ROSSINI, GIOACHINO",Petite Messe Solennelle: Agnus Dei,Haenssler CD93.053,https://www.naxos.com/catalogue/item.asp?item_code=Haenssler CD93.053,<i>Therese Desqueyroux (2012)</i>
"ROSSINI, GIOACHINO",Semiramide: Overture,8.550236,https://www.naxos.com/catalogue/item.asp?item_code=8.550236,<i>Prizzi's Honor (1985) <br/> Unfaithfully Yours (1948)</i>
"SAINT-SAENS, CAMILLE",Carnival of the Animals,8.550335,https://www.naxos.com/catalogue/item.asp?item_code=8.550335,<i>Moonrise Kingdom (2012)</i>
"SAINT-SAENS, CAMILLE",Carnival of the Animals: III. Wild Asses,8.550335,https://www.naxos.com/catalogue/item.asp?item_code=8.550335,<i>Babe (1995)</i>
"SAINT-SAENS, CAMILLE",Carnival of the Animals: VII. Aquarium,8.550335,https://www.naxos.com/catalogue/item.asp?item_code=8.550335,<i>Brand New Testament (The) (2015) <br/> Days of Heaven (1978) <br/> Levon (2015)</i>
"SAINT-SAENS, CAMILLE",Carnival of the Animals: XIII. The Swan,8.550335,https://www.naxos.com/catalogue/item.asp?item_code=8.550335,<i>Dancer Upstairs (The) (2002) <br/> Flowers in the Attic (2014) <br/> Mona Lisa Smile (2003) <br/> My Life So Far (1999) <br/> Nymphomaniac: Vol. I (2013) <br/> Quartet (2012) <br/> Zookeeper's Wife (The) (2017)</i>
"SAINT-SAENS, CAMILLE",Carnival of the Animals: XIV. Finale,8.550335,https://www.naxos.com/catalogue/item.asp?item_code=8.550335,<i>Fantasia 2008</i>
"SAINT-SAENS, CAMILLE",Danse macabre,8.550088,https://www.naxos.com/catalogue/item.asp?item_code=8.550088,<i>Hugo (2011)</i>
"SAINT-SAENS, CAMILLE","Havanaise in E major, Op. 83",8.556675,https://www.naxos.com/catalogue/item.asp?item_code=8.556675,<i>Fontane Effi Briest (Effi Briest) (1974)</i>
"SAINT-SAENS, CAMILLE","Introduction and Rondo capriccioso in A minor, Op. 28",8.553277,https://www.naxos.com/catalogue/item.asp?item_code=8.553277,<i>Au revoir les enfants (1987)</i>
"SAINT-SAENS, CAMILLE","Oratorio de Noel, Op. 12",C10216,https://www.naxos.com/catalogue/item.asp?item_code=C10216,<i>Road to Wellville (The) (1994)</i>
"SAINT-SAENS, CAMILLE","Samson et Dalila, Op. 47: Mon coeur s'ouvre a ta vox...",8.110063-64,https://www.naxos.com/catalogue/item.asp?item_code=8.110063-64,<i>Bridges of Madison County (The) (1995)</i>
"SAINT-SAENS, CAMILLE","Symphony No. 3 in C minor, Op. 78, ""Organ""",8.550138,https://www.naxos.com/catalogue/item.asp?item_code=8.550138,<i>How to Get Ahead in Advertising (1989)</i>
"SAINT-SAENS, CAMILLE","Symphony No. 3 in C minor, Op. 78, ""Organ"": II. Maestoso - Allegro - Piu allegro - Molto allegro - Pesante",8.550138,https://www.naxos.com/catalogue/item.asp?item_code=8.550138,<i>Babe (1995) <br/> Babe: Pig in the City (1998)</i>
"SALIERI, ANTONIO",Piano Concerto in C major: II. Larghetto,825646985517,https://naxosmusiclibrary.com/catalogue/item.asp?cid=825646985517,<i>Avengers: Age of Ultron (2015)</i>
"SARASATE, PABLO DE","Zigeunerweisen, Op. 20",8.550494,https://www.naxos.com/catalogue/item.asp?item_code=8.550494,<i>Humoresque (1946) <br/> Rhapsody (1954) <br/> Late Quartet (A) (2012)</i>
"SATIE, ERIK",3 Gnossiennes: Lent,8.550305,https://www.naxos.com/catalogue/item.asp?item_code=8.550305,<i>Chocolat (2000) <br/> Henry &amp; June (1990) <br/> Hugo (2011) <br/> Love (II) (2015) <br/> Twisting Fate (2016)</i>
"SATIE, ERIK",3 Gymnopedies: Gymnopedie No. 1,8.550305,https://www.naxos.com/catalogue/item.asp?item_code=8.550305,"<i>At First Sight (1999) <br/> Corinna, Corinna <br/> Love (II) (2015) <br/> Love Finds You in Charm (2015) <br/> Mississippi Grind (2015) <br/> My Dinner With Andre (1981) <br/> Royal Tenenbaums (The) (2001) <br/> Valentine's Day <br/> What Lies Beneath (2000)</i>"
"SATIE, ERIK",3 Gymnopedies: Gymnopedie No. 3,8.550305,https://www.naxos.com/catalogue/item.asp?item_code=8.550305,<i>Another Woman (1988) <br/> Mr Nobody (2009)</i>
"SATIE, ERIK",3 morceaux en forme de poire,8.550699,https://www.naxos.com/catalogue/item.asp?item_code=8.550699,<i>Badlands (1973) <br/> Hugo (2011)</i>
"SATIE, ERIK",4ieme Gnossienne: Lent,8.550305,https://www.naxos.com/catalogue/item.asp?item_code=8.550305,<i>About Schmidt (2002)</i>
"SATIE, ERIK",Je te veux,8.550698,https://www.naxos.com/catalogue/item.asp?item_code=8.550698,<i>Henry &amp; June (1990)</i>
"SATIE, ERIK",Sonatine bureaucratique,CDX-5011,https://www.naxos.com/catalogue/item.asp?item_code=CDX-5011,<i>Call Me by Your Name (2017)</i>
"SCARLATTI, DOMENICO",Keyboard Sonata in D major,8.572586,https://www.naxos.com/catalogue/item.asp?item_code=8.572586,<i>Serpent and the Rainbow (The) (1988)</i>
"SCARLATTI, DOMENICO","Piano Sonata in F minor, K. 466",8.570010,https://www.naxos.com/catalogue/item.asp?item_code=8.570010,<i>Monsieur Lazhar (2011)</i>
"SCHEIBE, JOHANN ADOLPH",Sinfonia a 4 in B-flat major: I. Allegro assai,CHAN0696,https://www.naxos.com/catalogue/item.asp?item_code=CHAN0696,<i>Royal Affair (A) (En kongelig affaere) (2012)</i>
"SCHNITTKE, ALFRED","3 Sacred Hymns: No. 2. Gospodi, Gospodi Iisuse (Lord Jesus)",900505,https://www.naxos.com/catalogue/item.asp?item_code=900505,<i>What Dreams May Come (1998)</i>
"SCHNITTKE, ALFRED",Suite im alten Stil (Suite in the Old Style): III. Minuet,ODE800-2,https://www.naxos.com/catalogue/item.asp?item_code=ODE800-2,<i>Love Is Strange (2014)</i>
"SCHOENBERG, ARNOLD","6 Little Piano Pieces, Op. 19: I. Leicht, zart",8.553870,https://www.naxos.com/catalogue/item.asp?item_code=8.553870,<i>Glenn Gould (32 Short Films about) (1993)</i>
"SCHOENBERG, ARNOLD","Suite for Piano, Op. 25: IX. Gigue",8.553870,https://www.naxos.com/catalogue/item.asp?item_code=8.553870,<i>Glenn Gould (32 Short Films about) (1993)</i>
"SCHOENBERG, ARNOLD","Verklarte Nacht (Transfigured Night), Op. 4",8.557534,https://www.naxos.com/catalogue/item.asp?item_code=8.557534,<i>Tom a la ferme (Tom at the Farm) (2013)  <br/> Woman in Gold (2015)</i>
"SCHUBERT, FRANZ","3 Marches militaires, Op. 51, D. 733: No. 1 in D major",75442261012,https://www.naxos.com/catalogue/item.asp?item_code=75442261012,<i>Victor Frankenstein (2015)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 142, D. 935: Impromptu No. 2 in A-flat major",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Chignon d'Olga (Le) (2000) <br/> L'homme du train (Man on the Train) (2002)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 142, D. 935: Impromptu No. 3 in B-flat major",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Isadora (1968)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 90, D. 899: Impromptu No. 1 in C minor",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Amour (2012)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 90, D. 899: Impromptu No. 2 in E-flat major",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Pianist (The) (2002) <br/> Zardoz (1974)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 90, D. 899: Impromptu No. 3 in G-flat major",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Amour (2012) <br/> Equals (2015) <br/> Gattaca (1997) <br/> Lady in the Van (The) (2015) <br/> Portrait of a Lady (The) (1996) <br/> Primal Fear (1996)</i>
"SCHUBERT, FRANZ","4 Impromptus, Op. 90, D. 899: Impromptu No. 4 in A-flat major",8.550260,https://www.naxos.com/catalogue/item.asp?item_code=8.550260,<i>Exotica (1994) <br/> Portrait of a Lady (The) (1996) <br/> Primal Fear (1996)</i>
"SCHUBERT, FRANZ","5 German Dances and 7 Trios with Coda, D. 90: No. 1 in C major",C10526,https://www.naxos.com/catalogue/item.asp?item_code=C10526,<i>Barry Lyndon (1975)</i>
"SCHUBERT, FRANZ","6 Grandes Marches, Op. 40, D. 819: No. 5 in E-flat minor",8.572699,https://www.naxos.com/catalogue/item.asp?item_code=8.572699,<i>Good Will Hunting (1997)</i>
"SCHUBERT, FRANZ","6 Moments Musicaux, Op. 94, D. 780: II. Andantino",8.550259,https://www.naxos.com/catalogue/item.asp?item_code=8.550259,<i>Au revoir les enfants (1987)</i>
"SCHUBERT, FRANZ","An die Musik, Op. 88, No. 4, D. 547",8.554799,https://www.naxos.com/catalogue/item.asp?item_code=8.554799,<i>Moonrise Kingdom (2012)</i>
"SCHUBERT, FRANZ","Auf dem Wasser zu singen, D. 774",8.557568,https://www.naxos.com/catalogue/item.asp?item_code=8.557568,<i>Celestial Clockwork (1995)</i>
"SCHUBERT, FRANZ","Der Hirt auf dem Felsen, D. 965",8.553113,https://www.naxos.com/catalogue/item.asp?item_code=8.553113,<i>L'Accompagnatrice (The Accompanist) (1992) <br/> Billy Bathgate (1991) <br/> Out of Africa (1985)</i>
"SCHUBERT, FRANZ","Der Musensohn, Op. 92, No. 1, D. 764",8.553113,https://www.naxos.com/catalogue/item.asp?item_code=8.553113,<i>Celestial Clockwork (1995)</i>
"SCHUBERT, FRANZ","Die schone Mullerin, Op. 25, D. 795: No. 6. Der Neugierige",8.554664,https://www.naxos.com/catalogue/item.asp?item_code=8.554664,<i>Marathon Man (1976)</i>
"SCHUBERT, FRANZ","Ellens Gesang III (Ave Maria!), Op. 52, No. 6, D. 839, ""Hymne an die Jungfrau""",8.553751,https://www.naxos.com/catalogue/item.asp?item_code=8.553751,"<i>Alive (1993) <br/> Butcher Boy (The) (1997) <br/> Celestial Clockwork (1995) <br/> Chicken Run (2000) <br/> Fantasia (1940) <br/> Gods and Monsters <br/> Maniac (2013) <br/> Needful Things (1993) <br/> Possessed <br/> Prizzi's Honor (1985) <br/> Rango (2011) <br/> Runaway Bride (1999) <br/> Yes, Giorgio (1982)</i>"
"SCHUBERT, FRANZ","Erlkonig, D. 328",8.550476,https://www.naxos.com/catalogue/item.asp?item_code=8.550476,<i>Sammy and Rosie Get Laid</i>
"SCHUBERT, FRANZ","Fantasie in F minor, D. 940",8.555930,https://www.naxos.com/catalogue/item.asp?item_code=8.555930,<i>Ivansxtc (2000)</i>
"SCHUBERT, FRANZ","Frauenliebe und -leben, Op. 42 : No. 3. Ich kann's nicht fassen, nicht glauben",8.111244,https://www.naxos.com/catalogue/item.asp?item_code=8.111244,<i>Celestial Clockwork (1995)</i>
"SCHUBERT, FRANZ","Gesang, Op. 106, No. 4, D. 891, ""An Sylvia"", ""Who is Sylvia""",8.557026-27,https://www.naxos.com/catalogue/item.asp?item_code=8.557026-27,<i>Quartet (2012)</i>
"SCHUBERT, FRANZ","Heidenroslein, Op. 3, No. 3, D. 257",8.550476,https://www.naxos.com/catalogue/item.asp?item_code=8.550476,<i>Affair of the Necklace (The) (2001)</i>
"SCHUBERT, FRANZ","Laendler D. 790, No. 4",C49242,https://www.naxos.com/catalogue/item.asp?item_code=C49242,<i>Byzantium (2012)</i>
"SCHUBERT, FRANZ","Moments Musicaux, Op. 94, D. 780: No. 2 in A-flat major",8.553250,https://www.naxos.com/catalogue/item.asp?item_code=8.553250,<i>Therese Desqueyroux (2012)</i>
"SCHUBERT, FRANZ","Nacht und Traume, D. 827",8.557171,https://www.naxos.com/catalogue/item.asp?item_code=8.557171,<i>Byzantium (2012)</i>
"SCHUBERT, FRANZ","Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout)",8.553255,https://www.naxos.com/catalogue/item.asp?item_code=8.553255,<i>Spider-Man 2 (2004) <br/> Wishmaster (1997)</i>
"SCHUBERT, FRANZ","Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout): II. Andante",8.550658,https://www.naxos.com/catalogue/item.asp?item_code=8.550658,<i>Sixth Sense (The) (1999)</i>
"SCHUBERT, FRANZ","Piano Quintet in A major, Op. 114, D. 667, ""Die Forelle"" (The Trout): IV. Thema with Variations",8.550658,https://www.naxos.com/catalogue/item.asp?item_code=8.550658,<i>Chop Suey (2001) <br/> My Left Foot (1989) <br/> Never Say Never Again <br/> Sixth Sense (The) (1999) <br/> Taste of Others (The) (2000)</i>
"SCHUBERT, FRANZ","Piano Sonata No. 21 in B-flat major, D. 960",8.550475,https://www.naxos.com/catalogue/item.asp?item_code=8.550475,<i>Ex Machina (2015) <br/> Favourite (The) (2018) <br/> Taste of Others (The) (2000)</i>
"SCHUBERT, FRANZ","Piano Sonata No. 21 in B-flat major, D. 960: III. Scherzo",8.550475,https://www.naxos.com/catalogue/item.asp?item_code=8.550475,<i>Withnail &amp; I (1987)</i>
"SCHUBERT, FRANZ","Piano Trio in E-flat major, D. 929: I. Allegro",8.550132,https://www.naxos.com/catalogue/item.asp?item_code=8.550132,<i>Phantom Thread (2017)</i>
"SCHUBERT, FRANZ","Piano Trio in E-flat major, D. 929: II. Andante con moto",8.550132,https://www.naxos.com/catalogue/item.asp?item_code=8.550132,<i>Barry Lyndon (1975) <br/> Crossing Delancey (1988) <br/>  Forge (The) (2016) <br/> Hoje Eu Quero Voltar Sozinho (The Way He Looks) (2014) <br/> Standing Tall (2015)</i>
"SCHUBERT, FRANZ","Rondo in A major, D. 438",C10526,https://www.naxos.com/catalogue/item.asp?item_code=C10526,<i>Pride and Prejudice and Zombies (2016)</i>
"SCHUBERT, FRANZ","Schwanengesang, D. 957: No. 4. Standchen",8.554663,https://www.naxos.com/catalogue/item.asp?item_code=8.554663,<i>Peter Rabbit (2018)</i>
"SCHUBERT, FRANZ","Schwanengesang, D. 957: No. 13. Der Doppelganger",8.554663,https://www.naxos.com/catalogue/item.asp?item_code=8.554663,<i>Hotel (2001)</i>
"SCHUBERT, FRANZ","Sei mir gegrusst, Op. 20, No. 1, D. 741",8.557831,https://www.naxos.com/catalogue/item.asp?item_code=8.557831,<i>Remains of the Day (The) (1993)</i>
"SCHUBERT, FRANZ","Sonata for Piano 4 Hands in B-flat major, Op. 30, D. 617",8.572699,https://www.naxos.com/catalogue/item.asp?item_code=8.572699,<i>Good Will Hunting (1997)</i>
"SCHUBERT, FRANZ","Standchen (Horch, horch! die Lerch), D. 889, ""Hark, hark, the lark""",8.557026-27,https://www.naxos.com/catalogue/item.asp?item_code=8.557026-27,<i>Governess (The)</i>
"SCHUBERT, FRANZ","String Quartet No. 12 in C minor, D. 703, ""Quartettsatz""",8.550590,https://www.naxos.com/catalogue/item.asp?item_code=8.550590,<i>Invisible Ink (II) (2015)</i>
"SCHUBERT, FRANZ","String Quartet No. 13 in A minor, D. 804",8.550591,https://www.naxos.com/catalogue/item.asp?item_code=8.550591,<i>Human Resources (1999)</i>
"SCHUBERT, FRANZ","String Quartet No. 13 in A minor, D. 804: II. Andante",8.550591,https://www.naxos.com/catalogue/item.asp?item_code=8.550591,<i></i>
"SCHUBERT, FRANZ","String Quartet No. 14 in D minor, D. 810, ""Death and the Maiden""",8.550590,https://www.naxos.com/catalogue/item.asp?item_code=8.550590,<i>Brand New Testament (The) (2015) <br/> Femme en bleu (La) (The Woman in Blue) (1973) <br/> Portrait of a Lady (The) (1996)</i>
"SCHUBERT, FRANZ","String Quartet No. 14 in D minor, D. 810, ""Death and the Maiden"": I. Allegro",8.550590,https://www.naxos.com/catalogue/item.asp?item_code=8.550590,<i>Death and the Maiden (1994)</i>
"SCHUBERT, FRANZ","String Quartet No. 15 in G major, D. 887, Op. 161",8.557125,https://www.naxos.com/catalogue/item.asp?item_code=8.557125,<i>Crimes and Misdemeanours (1989)</i>
"SCHUBERT, FRANZ","String Quintet in C major, Op. 163, D. 956: II. Adagio",8.550388,https://www.naxos.com/catalogue/item.asp?item_code=8.550388,<i>Carrington (1995)</i>
"SCHUBERT, FRANZ","String Trio in B-flat major, D. 471",8.557126,https://www.naxos.com/catalogue/item.asp?item_code=8.557126,<i>12 Years a Slave (2013)</i>
"SCHUBERT, FRANZ","String Trio in B-flat major, D. 581: III. Rondo",8.553255,https://www.naxos.com/catalogue/item.asp?item_code=8.553255,<i>Isn't She Great (2000)</i>
"SCHUBERT, FRANZ","Symphony No. 2 in B-flat major, D. 125: II. Andante",8.553093,https://www.naxos.com/catalogue/item.asp?item_code=8.553093,<i>Nixon (1995)</i>
"SCHUBERT, FRANZ","Symphony No. 2 in B-flat major, D. 125: III. Menueto",8.553093,https://www.naxos.com/catalogue/item.asp?item_code=8.553093,<i>Nixon (1995)</i>
"SCHUBERT, FRANZ","Symphony No. 8 in B minor, D. 759, ""Unfinished"": I. Allegro moderato",8.553223,https://www.naxos.com/catalogue/item.asp?item_code=8.553223,<i>Double Indemnity (1944) <br/> Fight Club (1999) <br/> Minority Report (2002)</i>
"SCHUBERT, FRANZ","Winterreise, Op. 89, D. 911: Der Leiermann",8.554471,https://www.naxos.com/catalogue/item.asp?item_code=8.554471,<i>In Bruges (2008)</i>
"SCHUBERT, FRANZ","Winterreise, Op. 89, D. 911: Der Lindenbaum",8.554471,https://www.naxos.com/catalogue/item.asp?item_code=8.554471,<i>Road to Wellville (The) (1994)</i>
"SCHUMANN, CLARA","Piano Concerto in A minor, Op. 7",8.557552,https://www.naxos.com/catalogue/item.asp?item_code=8.557552,<i>12 Lives of Sissy Carlyle (The) (2016)</i>
"SCHUMANN, ROBERT","8 Fantasiestucke, Op. 12: No. 1. Des Abends",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,<i>Heat and Dust (1983)</i>
"SCHUMANN, ROBERT","8 Fantasiestucke, Op. 12: No. 2. Aufschwung",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,<i>Autumn Sonata (1978) <br/> Dr Jekyll and Mr Hyde (1931)</i>
"SCHUMANN, ROBERT","Davidsbundlertanze, Op. 6: II. Innig",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,<i>Colonel Chabert (1994)</i>
"SCHUMANN, ROBERT","Davidsbundlertanze, Op. 6: XVII. Wie aus der Ferne",8.550493,https://www.naxos.com/catalogue/item.asp?item_code=8.550493,<i>Colonel Chabert (1994)</i>
"SCHUMANN, ROBERT","Fantasiestucke, Op. 73: No. 1 Zart und mit Ausdruck",8.550654,https://www.naxos.com/catalogue/item.asp?item_code=8.550654,<i>Hilary and Jackie (1998)</i>
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,<i>Ludwig (1973) <br/> Shine (1996) <br/> Sophie's Choice (1982) <br/> Tea with Mussolini (1999)</i>
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: I. Von fremden Landern und Menschen (Of Foreign Lands and People)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,<i>L'Accompagnatrice (The Accompanist) (1992) <br/> Crush (2001) <br/> My Brilliant Career (1979) <br/> Original Sin (2001)</i>
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: VI. Wichtige Begebenheit (An Important Event)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,<i>Tetro (2009)</i>
"SCHUMANN, ROBERT","Kinderszenen (Scenes of childhood), Op. 15: VII. Traumerei (Dreaming)",8.550784,https://www.naxos.com/catalogue/item.asp?item_code=8.550784,<i>Colonel Redl (1985) <br/> Crush (2001)</i>
"SCHUMANN, ROBERT","Myrthen, Op. 25: No. 24. Du bist wie eine Blume",8.557079,https://www.naxos.com/catalogue/item.asp?item_code=8.557079,<i>Meeting Venus (1991)</i>
"SCHUMANN, ROBERT","Piano Concerto in A minor, Op. 54",8.550118,https://www.naxos.com/catalogue/item.asp?item_code=8.550118,<i>Lee Daniels' The Butler (I) (2013) <br/> Madame Souzatska (1988)</i>
"SCHUMANN, ROBERT","Piano Concerto in A minor, Op. 54: III. Allegro vivace",8.550118,https://www.naxos.com/catalogue/item.asp?item_code=8.550118,<i>Autumn Sonata (1978)</i>
"SCHUMANN, ROBERT","Waldscenen (Woodland Scenes), Op. 82: No. 3 Einsame Blumen (Lonely Flowers)",8.550401,https://www.naxos.com/catalogue/item.asp?item_code=8.550401,<i>L'Accompagnatrice (The Accompanist) (1992)</i>
"SCRIABIN, ALEXANDER","2 Pieces, Op. 57: No. 1. Desir",C49586,https://www.naxos.com/catalogue/item.asp?item_code=C49586,<i>Glenn Gould (32 Short Films about) (1993)</i>
"SCRIABIN, ALEXANDER","La Poeme de l'extase (The Poem of Ecstasy), Op. 54, ""Symphony No. 4""",8.553582,https://www.naxos.com/catalogue/item.asp?item_code=8.553582,<i>Barfly (1987)</i>
"SHEPPARD, JOHN",Haec Dies,CHSA0401,https://naxosmusiclibrary.com/catalogue/item.asp?cid=CHSA0401,<i>Oscar and Lucinda (1997)</i>
"SHOSTAKOVICH, DMITRY","From Jewish Folk Poetry, Op. 79: No. 3. Kolybal'naya (Lullaby)",9.81046,https://www.naxos.com/catalogue/item.asp?item_code=9.81046,<i>Violon de Rothschild (Le) (Rothschild's Violin) (1996)</i>
"SHOSTAKOVICH, DMITRY","Fugue No. 1 in C major, Op. 87: Moderato",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,<i>Smoke (1995)</i>
"SHOSTAKOVICH, DMITRY","Hamlet, Op. 116 (Suite, Op. 116a): The Ghost (Suite, No. 3)",8.557446,https://www.naxos.com/catalogue/item.asp?item_code=8.557446,<i>Children of the Revolution (1996)</i>
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 1,8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,<i>No (I) (2012)</i>
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 2 (Suite for Stage Variety Orchestra),8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,<i>Bad Santa (2003)</i>
"SHOSTAKOVICH, DMITRY",Jazz Suite No. 2 (Suite for Stage Variety Orchestra): VI. Waltz 2,8.555949,https://www.naxos.com/catalogue/item.asp?item_code=8.555949,<i>Batman vs Superman: Dawn of Justice (2016) <br/> Eyes Wide Shut (1999) <br/> Nymphomaniac: Vol. I (2013)</i>
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F Major, Op. 102",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,<i>Bridge of Spies (2015)</i>
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F major, Op. 102: I. Allegro",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,<i>Fantasia 2009</i>
"SHOSTAKOVICH, DMITRY","Piano Concerto No. 2 in F major, Op. 102: II. Andante",8.553126,https://www.naxos.com/catalogue/item.asp?item_code=8.553126,<i>Bridge of Spies (2015) <br/> Faustrecht der Freiheit (1975) <br/> To the Wonder (2012)</i>
"SHOSTAKOVICH, DMITRY","Piano Trio No. 2 in E minor, Op. 67: I. Andante",8.553297,https://www.naxos.com/catalogue/item.asp?item_code=8.553297,<i>Couch in New York (A) (1996)</i>
"SHOSTAKOVICH, DMITRY","Prelude No. 1 in C major, Op. 87: Moderato",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,<i>Smoke (1995)</i>
"SHOSTAKOVICH, DMITRY","Prelude No. 2 in A minor, Op. 87: Allegro",8.554745-46,https://www.naxos.com/catalogue/item.asp?item_code=8.554745-46,<i>Byzantium (2012)</i>
"SHOSTAKOVICH, DMITRY","String Quartet No. 3 in F major, Op. 73",8.550974,https://www.naxos.com/catalogue/item.asp?item_code=8.550974,<i>Amants de Pont-Neuf (Les) (The Lovers on the Bridge) (1991)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 1 in F minor, Op. 10",8.550623,https://www.naxos.com/catalogue/item.asp?item_code=8.550623,<i>Imaginary Crimes (1994)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: II. Allegretto",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,<i>April and the Extraordinary World (2015)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: III. Largo",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,<i>Rollerball (1975)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 5 in D minor, Op. 47: IV. Allegro non troppo",8.550632,https://www.naxos.com/catalogue/item.asp?item_code=8.550632,<i>Rollerball (1975)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 8 in C minor, Op. 65: I. Adagio",8.550628,https://www.naxos.com/catalogue/item.asp?item_code=8.550628,<i>Rollerball (1975)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 8 in C minor, Op. 65: IV. Largo",8.550628,https://www.naxos.com/catalogue/item.asp?item_code=8.550628,<i>Rollerball (1975)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 10 in E minor, Op. 93: II. Allegro",8.550633,https://www.naxos.com/catalogue/item.asp?item_code=8.550633,<i>Law of Desire (The) (1987)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 11 in G minor, Op. 103, ""The Year 1905""",8.550629,https://www.naxos.com/catalogue/item.asp?item_code=8.550629,<i>Black and White (1999)</i>
"SHOSTAKOVICH, DMITRY","Symphony No. 15 in A major, Op. 141",8.550624,https://www.naxos.com/catalogue/item.asp?item_code=8.550624,<i>Japon (2002)</i>
"SHOSTAKOVICH, DMITRY","The Gadfly Suite, Op. 97a: VIII. Romance",8.553299,https://www.naxos.com/catalogue/item.asp?item_code=8.553299,"<i>Reilly, Ace of Spies (TV series) (1983)</i>"
"SIBELIUS, JEAN","10 Piano Pieces, Op. 24: IX. Romance in D-flat major",AR-0023-2,https://www.naxos.com/catalogue/item.asp?item_code=AR-0023-2,<i>45 Years (2015)</i>
"SIBELIUS, JEAN","Finlandia, Op. 26",8.550103,https://www.naxos.com/catalogue/item.asp?item_code=8.550103,<i>Die Hard 2 (1990) <br/> Hunt for Red October (The) (1990)</i>
"SIBELIUS, JEAN","Kuolema (Death), Incidental music, Op. 44 (revised version): No. 1. Valse Triste",8.570763,https://www.naxos.com/catalogue/item.asp?item_code=8.570763,<i>Blood Reunion 2: Madeline (2015) <br/> No (I) (2012)</i>
